;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
61;64,43;401,37;467,73;271,20;454,93;474,54;397,88;353,88;205,01;240,54;458,37;215,51;460,44;335,66;301,72;496,69;184,91;409,82;484,95;494,79;262,51;77,07;300,42;484,18;463,90;96,46;231,43;465,44;106,11;482,87;88,32;258,16;411,53;509,68;449,42;521,84;256,53;44,03;118,32;135,35;262,85;417,60;494,79;148,55;237,73;167,32;222,60;401,32;180,59;393,91;459,75;434,33;256,85;453,20;57,03;37,03;128,20;477,14;468,65;432,75;0;255,53;332,04;489,29;361,88;438,45;245,32;89,23;197,96;84,93;244,42;257,82;179,31;242,94;453,78;460,57;480,63;396,97;419,89;491,12;459,16;373,53;64,97;460,34;318,99;469,24;448,79;254,71;176,07;488,23;183,60;94,82;452,95;247,35;379,83;493,73;509,98;283,06;459,46;155,83;461,26;393,79;291,83;430,72;447,13;253,24;176,31;355,93;343,00;290,92;271,20;171,39;452,97;532,50;76,66;393,37;78,89;468,57;461,51;130,90;436,72;444,02;494,82;459,38;98,93;185,56;253,98;198,27;332,56;151,71;336,89;247,55;231,26;393,31;500,25;469,84;277,72;147,55;461,77;489,26;79,42;462,72;135,90;265,89;80,16;505,66;486,04;251,89;189,39;296,81;456,85;453,21;270,39;74,94;465,64;105,05;460,89;204,04;193,98;492,33;314,57;77,74;468,13;533,55;457,98;93,02;277,29;449,59;390,37;123,78;292,40;248,06;421,92;500,19;397,46;83,23;111,50;78,89;253,79;129,92;238,35;305,41;462,98;506,98
62;269,72;159,23;228,06;159,94;208,29;260,14;237,48;236,72;70,60;109,06;215,95;167,68;215,68;272,98;78,09;296,07;111,04;163,96;243,87;293,54;124,00;238,79;120,00;275,84;221,44;196,56;380,69;221,85;278,34;257,81;247,89;321,49;189,49;268,57;202,75;272,61;180,35;262,85;218,77;122,33;42,13;285,84;293,54;111,02;275,81;181,89;259,33;300,73;182,22;202,14;213,63;212,92;182,85;209,91;249,63;224,57;128,53;232,20;288,77;177,26;255,53;0;135,96;293,88;306,78;248,16;175,28;167,39;128,09;257,77;177,67;137,88;119,24;168,50;212,41;216,18;254,60;216,21;168,31;263,22;213,09;284,46;205,59;215,36;121,65;338,52;203,20;147,76;80,78;293,89;75,36;263,62;210,27;117,74;211,09;307,99;265,92;66,24;216,10;109,51;216,34;290,74;117,86;202,96;221,72;79,72;307,74;145,86;194,79;73,33;51,44;91,44;206,83;320,89;240,93;288,02;238,75;359,96;217,13;292,12;354,50;211,09;307,28;211,23;278,42;220,15;89,39;58,96;82,98;103,95;105,50;169,34;154,60;185,09;255,62;220,56;22,32;128,56;217,78;260,33;214,57;213,14;267,79;53,36;185,96;336,49;235,44;162,02;302,36;87,08;210,73;211,31;199,95;210,16;218,77;268,07;216,82;82,21;290,17;293,57;62,11;240,93;227,75;333,80;212,42;171,93;299,57;235,28;140,66;217,49;120,99;145,92;168,24;385,04;204,54;248,39;257,15;229,81;151,11;155,24;153,82;79,91;215,95;345,42
63;366,74;222,67;147,35;90,99;249,11;142,67;352,65;119,34;134,74;244,98;264,58;144,41;259,39;176,58;194,12;381,48;147,14;111,40;289,81;378,77;258,61;284,64;32,02;153,67;268,87;244,36;501,93;266,87;386,39;325,20;287,38;453,75;82,05;310,44;244,74;294,48;316,25;354,20;334,46;204,53;174,34;406,45;378,77;218,51;237,41;189,63;391,67;428,24;180,73;306,82;150,69;103,38;318,77;258,04;346,44;295,48;226,65;272,19;388,75;180,95;332,04;135,96;0;383,40;206,17;115,55;311,23;258,14;260,76;298,36;313,60;273,21;247,33;304,44;263,84;260,60;321,33;80,46;135,55;326,33;254,25;414,95;269,01;258,63;239,90;455,69;247,72;283,42;190,60;384,17;164,11;299,58;259,57;87,98;326,12;402,44;302,17;191,30;262,75;179,96;259,53;418,32;40,97;103,00;117,14;81,64;428,54;26,83;319,30;195,29;180,63;168,75;249,21;394,23;286,66;415,27;283,73;482,39;261,37;404,68;483,02;119,03;400,66;247,37;313,23;349,70;224,30;176,20;93,50;197,63;203,36;305,30;290,34;61,29;292,24;251,36;126,72;184,59;262,75;322,55;318,32;244,56;283,84;86,36;283,76;437,75;258,96;297,91;426,36;208,69;252,27;137,62;335,71;264,98;256,75;299,31;261,79;213,70;278,30;380,69;104,54;286,15;148,59;415,89;254,95;239,05;243,48;117,58;110,49;242,98;249,57;101,49;147,07;504,36;71,31;290,24;369,03;276,41;286,84;270,41;289,75;193,75;254,10;449,75
64;467,42;162,36;351,65;445,12;159,75;425,86;100,74;502,58;362,33;249,90;141,29;461,46;150,53;553,91;216,43;13,25;402,46;309,30;132,96;14,03;226,98;505,85;387,35;445,72;140,45;469,11;478,29;144,82;448,95;78,55;518,12;371,43;374,99;134,98;160,86;178,65;244,37;472,75;390,66;388,42;258,41;125,37;14,03;353,91;569,65;472,68;336,00;172,71;474,63;97,02;323,08;387,32;245,17;145,82;453,48;471,93;375,38;149,80;35,98;233,73;489,29;293,88;383,40;0;586,05;453,19;254,02;407,88;291,33;525,94;255,96;231,79;310,82;253,89;138,33;148,94;81,83;443,18;285,05;86,25;156,55;190,25;464,53;151,50;179,50;129,71;156,24;236,20;338,46;2,51;355,20;534,24;143,50;407,31;111,20;23,80;148,09;231,70;144,85;388,26;151,12;169,53;390,09;370,27;384,00;367,62;428,41;373,23;150,60;223,39;247,54;372,05;157,81;54,88;507,75;166,36;506,44;170,75;148,76;446,06;207,47;362,42;20,32;166,54;548,10;337,10;241,69;322,08;290,18;367,06;189,85;249,40;261,68;394,02;149,28;172,06;283,61;410,04;147,06;89,62;416,57;174,06;549,17;335,91;409,39;65,49;180,85;242,46;411,14;211,40;157,13;337,56;239,60;475,30;159,56;541,23;147,56;294,14;580,18;7,95;283,51;508,12;349,30;44,30;154,44;435,59;592,87;411,61;290,60;499,23;199,46;435,94;270,51;171,76;423,35;516,93;424,66;497,69;237,77;359,37;254,27;214,22;160,59;82,12
65;419,97;427,62;316,95;147,01;455,13;262,23;543,22;90,79;257,78;404,39;470,74;165,46;465,46;34,02;381,44;585,11;232,09;308,62;495,80;582,41;424,81;287,07;198,71;255,72;475,01;268,94;584,07;472,94;454,94;530,97;279,57;572,15;252,23;515,97;450,83;497,27;470,88;401,03;425,89;292,55;348,77;592,62;582,41;328,59;137,13;200,44;515,09;605,87;187,80;503,00;333,25;258,54;473,03;464,21;403,68;328,86;322,29;477,96;587,97;384,84;361,88;306,78;206,17;586,05;0;203,94;462,58;332,18;400,05;287,54;464,17;435,59;378,56;456,12;470,01;466,68;527,13;178,62;335,25;532,36;460,25;587,41;302,44;464,69;427,11;645,07;453,86;443,07;314,73;586,62;283,20;281,53;465,74;190,43;516,60;603,80;507,19;372,55;468,89;270,85;465,58;595,92;196,32;270,49;272,07;227,06;516,83;223,45;501,49;378,93;358,19;274,24;455,29;599,84;288,07;593,39;285,33;666,56;467,45;478,84;658,52;287,79;602,35;453,14;288,11;468,53;391,32;314,09;296,87;301,62;399,42;458,58;439,84;222,76;497,45;456,60;309,15;257,09;468,84;528,61;393,08;449,98;243,39;255,86;358,83;636,82;463,05;454,12;522,42;392,92;458,30;316,04;491,55;288,60;462,54;274,45;467,89;358,43;197,47;583,92;302,60;287,05;319,22;620,43;461,00;291,21;106,74;250,56;314,22;238,18;427,41;164,39;348,51;691,82;197,92;284,58;447,44;283,52;445,60;374,74;442,14;382,25;459,93;647,49
66;478,14;292,46;122,75;171,32;299,63;58,30;442,59;122,57;249,05;355,89;317,78;231,39;310,07;189,15;294,52;448,39;255,45;144,10;337,39;445,71;366,96;382,45;142,90;54,44;320,57;345,71;617,21;317,22;500,01;383,71;382,43;568,50;78,24;352,34;296,86;323,53;426,67;464,36;449,53;317,01;283,16;498,93;445,71;333,64;293,95;281,69;506,34;526,43;270,15;391,86;146,02;68,81;429,23;311,96;458,08;401,43;340,73;318,17;465,91;222,90;438,45;248,16;115,55;453,19;203,94;0;422,57;370,29;375,09;393,15;425,07;382,42;362,52;415,84;319,05;311,57;379,76;41,82;169,60;381,70;304,08;516,39;373,87;309,14;337,66;544,00;300,99;393,19;306,08;454,46;278,96;392,28;314,03;191,44;417,09;474,83;340,99;295,86;314,90;291,82;309,84;516,74;150,33;85,47;77,76;195,90;543,87;102,42;417,44;298,17;287,73;282,28;300,77;451,43;384,30;513,44;381,26;574,82;312,09;519,01;581,45;98,47;472,34;294,97;404,50;464,93;333,57;291,67;185,15;311,89;294,49;416,29;402,50;65,40;332,74;294,44;235,25;293,23;313,74;377,69;431,78;289,40;368,34;201,39;396,65;513,76;295,28;408,31;541,89;310,38;302,70;128,13;445,39;367,29;303,91;389,90;312,95;328,15;347,44;448,88;203,55;383,61;125,32;478,31;305,58;346,58;284,30;50,63;163,29;335,85;353,09;192,24;184,43;593,53;44,26;386,08;483,43;375,04;396,79;385,70;401,29;293,24;301,86;527,74
67;214,78;223,15;382,90;319,02;274,49;428,83;156,28;404,79;205,11;66,69;269,42;301,70;275,37;428,77;142,73;263,50;232,60;317,60;290,06;262,05;61,02;280,90;293,27;445,99;274,18;254,16;245,19;277,45;194,97;268,54;294,88;158,46;358,57;311,95;269,95;338,80;11,30;222,18;137,47;184,46;139,92;172,44;262,05;143,37;392,79;287,54;101,19;161,44;295,35;166,90;361,67;380,98;12,20;266,59;202,51;236,42;159,14;290,01;228,53;292,31;245,32;175,28;311,23;254,02;462,58;422,57;0;178,06;64,59;300,04;2,93;44,54;88,53;6,79;263,81;274,79;267,50;391,48;310,88;278,71;276,89;136,05;237,84;275,71;121,77;224,96;267,22;32,93;148,88;252,54;179,71;309,87;265,31;275,25;142,99;254,34;317,18;133,15;271,98;198,66;276,38;152,79;289,72;368,55;387,42;245,34;182,77;320,17;103,42;134,41;136,98;190,59;271,81;303,32;282,40;151,71;282,00;229,07;275,58;193,39;206,00;372,92;256,01;281,61;321,70;85,21;90,11;148,80;243,81;168,04;165,55;7,27;22,75;358,37;309,58;293,29;187,44;218,03;275,07;278,13;167,69;288,01;336,03;226,59;169,68;261,75;310,88;17,24;168,62;127,24;275,06;365,10;30,02;252,26;284,05;318,78;274,49;104,49;381,37;258,48;222,75;283,06;381,88;297,86;274,87;217,56;426,39;404,99;291,26;291,80;90,40;298,84;304,07;259,80;379,39;292,22;170,64;274,39;29,08;121,20;21,52;145,75;282,14;262,11
68;108,69;312,45;385,84;214,01;365,83;400,24;321,33;303,22;124,62;158,04;369,59;169,12;371,48;301,39;213,13;414,39;116,50;325,58;396,37;412,35;181,56;102,95;228,00;411,82;375,13;79,34;255,88;376,58;130,97;396,30;116,84;242,98;333,93;421,16;360,32;432,67;189,24;97,75;93,80;53,62;173,70;348,29;412,35;59,40;231,52;133,34;190,99;339,38;145,13;311,30;375,75;357,33;190,24;364,34;88,33;64,34;39,10;388,20;389,98;344,27;89,23;167,39;258,14;407,88;332,18;370,29;178,06;0;120,19;122,35;177,97;179,92;97,95;174,02;365,08;371,63;393,90;330,11;333,82;404,19;370,11;313,33;59,84;371,36;233,25;401,93;359,75;179,25;87,14;407,01;98,85;131,99;364,14;180,74;300,95;414,32;421,17;194,45;370,60;78,48;372,29;330,82;220,14;351,89;369,22;176,71;185,74;279,79;266,54;202,46;182,21;89,99;363,90;448,56;104,50;329,76;104,00;407,08;372,58;152,18;381,52;363,91;415,06;370,21;144,29;145,34;168,21;109,37;246,58;64,95;248,30;178,33;159,60;318,92;411,37;380,64;189,69;80,45;372,87;402,18;63,45;373,51;158,97;183,66;27,58;430,03;396,81;180,21;190,30;209,06;367,79;370,52;206,66;74,32;376,55;140,75;371,98;116,70;208,33;410,32;227,68;105,13;386,03;451,87;368,96;44,60;269,25;374,87;304,81;118,81;208,76;189,83;334,99;437,86;327,29;114,29;117,98;96,33;179,20;57,50;165,87;216,78;373,88;433,11
69;181,87;221,73;351,14;258,46;276,02;388,07;201,55;346,13;144,05;45,63;275,27;237,82;279,32;366,42;125,13;298,85;168,89;285,63;299,64;296,99;64,95;222,59;239,32;403,92;280,57;192,59;257,59;282,99;174,35;289,51;236,13;193,55;317,36;323,50;270,86;343,16;74,61;183,92;110,89;120,17;103,29;228,78;296,99;79,06;328,28;223,00;131,36;223,70;230,76;196,36;333,23;340,66;76,28;271,12;165,48;182,54;96,08;295,41;271,24;276,35;197,96;128,09;260,76;291,33;400,05;375,09;64,59;120,19;0;242,28;65,61;60,23;24,29;58,89;270,08;279,10;287,65;341,11;284,06;298,54;279,43;199,49;179,63;279,44;126,66;282,84;269,12;59,09;85,37;290,27;116,89;251,66;270,36;215,20;182,21;296,07;326,14;109,17;277,11;134,13;280,26;214,60;234,72;330,05;348,92;188,63;186,55;273,30;146,62;114,33;105,30;126,67;273,63;335,35;224,25;213,14;223,52;290,76;279,99;181,12;270,10;336,95;297,06;282,00;264,33;92,94;66,71;88,78;206,51;103,45;157,09;62,44;42,63;312,91;317,26;293,41;145,19;153,45;279,87;297,13;127,42;287,08;274,96;174,45;118,22;310,14;310,78;61,83;178,26;114,03;277,30;333,73;94,59;192,93;286,43;260,02;279,12;47,08;318,29;294,44;184,73;224,81;350,51;335,60;277,79;156,19;361,80;363,31;260,23;229,22;96,87;237,32;280,03;320,80;331,08;233,95;150,09;215,43;59,21;68,05;47,53;128,88;284,09;312,95
70;149,33;415,19;443,08;221,83;465,84;436,48;442,55;293,94;192,62;277,70;472,53;161,81;472,89;264,64;320,48;531,60;159,17;392,18;500,23;529,42;301,84;20,09;266,51;443,15;478,08;61,25;316,15;478,81;190,69;507,25;10,99;339,01;380,39;525,09;460,29;530,34;311,28;128,92;191,72;139,84;277,86;470,64;529,42;172,04;156,72;111,48;297,61;461,01;123,13;428,92;440,19;401,48;312,17;466,71;139,81;68,04;150,68;489,52;509,99;430,14;84,93;257,77;298,36;525,94;287,54;393,15;300,04;122,35;242,28;0;299,82;301,48;219,38;296,20;468,64;473,30;504,50;351,39;407,18;514,20;470,56;434,50;62,65;472,62;347,97;524,27;460,54;301,36;189,95;525,23;182,73;10,56;466,90;210,39;421,29;533,80;523,19;302,30;472,95;148,26;473,59;452,62;257,50;401,09;415,47;229,02;260,52;324,47;388,02;310,78;287,91;166,34;464,29;563,70;18,21;451,66;19,59;528,75;474,26;215,59;501,53;416,39;534,31;468,96;22,21;255,99;284,29;209,55;322,55;161,14;354,70;300,55;281,94;357,74;512,97;478,33;278,09;130,13;474,81;511,79;150,71;470,90;51,10;250,58;132,68;551,23;493,06;302,56;272,63;319,86;468,20;430,68;328,15;50,64;476,39;20,83;473,87;231,81;109,23;527,84;308,43;17,82;443,94;569,47;469,79;90,57;195,80;412,77;376,96;57,36;326,59;201,80;412,14;559,73;355,94;9,38;193,57;28,53;301,42;178,86;288,22;323,78;473,58;554,82
71;213,22;226,03;385,74;320,81;277,33;431,52;157,95;406,75;206,80;69,24;272,21;303,03;278,19;430,38;145,62;265,51;233,95;320,42;292,79;264,09;63,92;280,75;295,48;448,66;276,96;254,37;242,37;280,24;192,99;271,04;294,76;155,54;361,23;314,63;272,81;341,59;12,19;220,85;135,88;185,23;142,53;173,22;264,09;144,16;393,65;288,42;98,28;161,42;296,33;169,25;364,53;383,67;12,48;269,40;201,15;235,94;159,65;292,80;230,23;295,24;244,42;177,67;313,60;255,96;464,17;425,07;2,93;177,97;65,61;299,82;0;47,44;89,39;9,24;266,59;277,60;270,01;393,88;313,76;281,22;279,73;135,78;237,71;278,53;124,67;225,52;270,06;35,85;150,23;254,46;181,19;309,69;268,12;277,07;145,01;256,07;319,90;135,96;274,78;199,74;279,20;152,86;291,88;371,28;390,15;247,38;180,14;322,67;105,37;137,27;139,68;191,89;274,65;305,44;282,23;151,85;281,86;229,10;278,38;191,15;205,46;375,69;257,77;284,46;321,44;82,80;92,81;150,52;246,52;169,03;168,47;10,19;24,40;360,92;312,33;296,14;189,99;218,97;277,87;280,67;166,57;290,87;336,15;228,84;169,16;263,08;313,73;20,16;165,90;130,14;277,89;367,94;29,30;252,23;286,88;318,65;277,29;106,26;381,78;260,48;225,43;282,90;384,72;299,75;277,70;217,78;427,38;407,66;294,09;292,15;93,32;300,53;306,96;259,93;381,85;292,05;168,71;274,30;32,00;120,96;23,85;148,65;284,97;263,27
72;237,42;180,88;338,82;289,70;233,35;386,33;141,45;372,43;178,48;31,23;229,61;279,53;234,98;401,58;98,27;239,73;210,90;273,68;251,74;237,95;16,56;281,64;257,66;403,82;234,59;249,66;286,89;237,59;224,09;235,38;294,93;202,97;316,42;274,54;228,61;298,84;45,23;241,46;162,37;173,05;99,36;171,91;237,95;133,15;377,18;272,38;144,87;173,21;278,53;138,16;317,31;338,51;47,81;226,32;222,43;242,71;152,64;250,17;211,04;248,02;257,82;137,88;273,21;231,79;435,59;382,42;44,54;179,92;60,23;301,48;47,44;0;82,12;38,98;224,11;234,51;233,90;352,88;266,47;245,00;236,07;152,34;238,90;235,25;79,66;226,47;226,15;11,65;129,37;230,65;157,10;310,65;225,21;245,76;122,06;235,96;278,76;89,51;231,95;182,06;235,97;163,54;254,97;325,66;344,48;212,71;221,52;280,29;86,62;90,22;94,95;170,65;230,74;277,21;283,36;161,53;282,49;238,33;235,33;226,32;223,78;329,48;237,01;240,19;323,62;122,44;48,98;123,14;201,30;153,70;121,50;37,31;35,28;317,67;270,65;251,85;147,38;203,12;234,95;243,99;185,06;246,26;332,04;190,73;178,34;250,12;269,46;27,66;208,93;82,71;234,13;321,01;62,98;251,62;243,21;318,73;234,30;80,55;372,51;235,17;180,65;283,88;337,76;276,08;234,15;213,75;408,43;362,82;247,29;284,79;47,56;271,21;259,55;267,12;339,80;292,97;199,39;274,21;15,53;128,08;28,85;101,25;241,16;253,34
73;169,67;230,56;346,22;238,70;285,01;378,76;223,43;327,39;124,70;61,25;285,74;215,31;289,09;345,10;131,30;317,80;146,72;281,22;311,05;315,84;83,92;199,56;224,04;393,89;291,15;168,64;261,63;293,26;167,56;304,56;212,93;206,79;308,29;335,34;279,69;352,43;98,76;169,37;104,64;95,98;102,13;252,44;315,84;54,86;304,27;199,03;145,02;247,97;207,02;214,82;329,91;331,85;100,37;281,19;151,90;161,36;71,90;305,48;292,13;278,86;179,31;119,24;247,33;310,82;378,56;362,52;88,53;97,95;24,29;219,38;89,39;82,12;0;83,02;280,74;288,99;302,48;327,18;281,96;313,17;288,72;223,76;156,79;289,14;140,57;306,64;278,33;82,41;64,23;309,87;96,13;228,60;280,61;196,04;203,07;316,62;337,11;113,73;287,31;110,74;290,00;238,86;218,82;322,18;340,92;172,07;188,98;261,72;168,71;120,19;106,57;104,44;282,75;353,21;201,27;237,38;200,43;315,00;289,91;177,52;294,29;330,22;317,44;290,52;241,51;102,41;76,55;71,79;200,78;79,79;165,21;86,66;66,87;301,74;327,88;301,69;138,57;129,61;289,92;311,53;113,62;295,07;251,06;161,14;99,16;332,13;318,81;86,07;183,12;122,64;286,51;329,11;118,55;169,64;295,59;236,77;289,12;37,88;294,02;313,57;179,13;201,80;345,76;354,97;287,22;132,35;338,07;353,68;256,56;205,03;113,10;216,92;279,17;344,96;318,31;210,90;144,25;192,21;82,88;50,68;71,81;135,12;293,12;335,45
74;214,06;218,75;376,75;312,41;270,48;422,30;157,04;398,07;198,57;60,00;265,78;295,50;271,58;422,29;136,88;263,12;226,38;311,40;286,82;261,62;55,30;276,95;286,47;439,43;270,60;249,54;249,16;273,80;195,50;266,43;290,86;164,07;352,01;308,94;265,88;335,16;15,75;220,87;136,93;178,99;133,29;175,36;261,62;137,88;387,17;281,88;106,02;165,93;289,56;165,41;355,67;374,46;17,41;262,82;201,26;233,12;154,08;286,37;229,12;286,99;242,94;168,50;304,44;253,89;456,12;415,84;6,79;174,02;58,89;296,20;9,24;38,98;83,02;0;260,19;271,03;265,29;384,70;304,93;276,49;272,97;140,98;233,85;271,90;117,31;228,32;263,23;27,57;142,67;252,47;173,36;305,96;261,59;268,62;142,71;254,85;313,92;126,93;268,28;192,78;272,58;157,11;282,94;362,09;380,97;238,60;185,70;313,44;103,45;128,38;130,48;184,44;267,82;302,59;278,47;155,91;278,02;233,42;271,82;194,79;211,29;366,56;256,42;277,51;317,94;87,40;83,61;142,24;237,32;162,27;160,39;4,63;16,48;351,68;306,19;289,19;180,75;212,31;271,35;275,82;165,89;283,81;331,57;219,79;166,53;263,32;306,80;12,98;172,04;121,53;271,11;358,96;35,88;248,09;280,13;314,77;270,75;97,90;376,40;258,18;216,21;279,12;375,75;297,88;270,98;212,96;420,57;398,43;285,08;286,95;85,64;292,31;298,27;263,96;372,64;288,28;171,03;270,31;23,83;117,54;14,72;139,96;278,18;264,11
75;450,37;53,45;213,45;339,00;21,61;288,34;170,26;382,14;282,19;224,70;5,71;368,64;14,36;439,91;152,06;131,41;321,94;175,21;31,60;128,83;210,91;449,19;275,06;308,13;10,52;407,78;508,89;13,72;444,21;64,66;459,12;414,88;241,52;56,47;22,63;75,00;258,62;449,67;380,89;329,75;192,21;223,73;128,83;305,80;477,18;392,01;363,60;266,31;390,52;119,15;184,89;251,68;260,59;7,49;432,58;427,82;327,04;26,21;159,58;96,65;453,78;212,41;263,84;138,33;470,01;319,05;263,81;365,08;270,08;468,64;266,59;224,11;280,74;260,19;0;13,06;60,72;313,52;149,49;63,37;19,41;271,09;412,88;15,18;145,07;252,41;18,18;233,88;281,17;140,02;286,17;475,05;5,18;307,92;155,22;161,57;56,40;170,73;9,03;320,90;15,30;259,01;279,84;234,59;247,25;269,80;445,49;248,73;183,26;162,92;183,07;302,93;19,51;132,95;451,29;255,29;449,31;290,74;13,46;449,06;315,12;225,48;158,47;29,13;489,78;346,49;204,48;260,08;176,10;309,11;116,91;256,94;259,38;263,42;47,20;37,66;194,50;340,74;12,29;59,43;394,34;37,21;480,16;238,38;375,78;202,83;52,51;247,24;432,23;158,26;19,35;199,73;265,09;419,61;24,82;479,97;12,11;250,34;499,59;132,82;177,46;451,38;211,07;159,31;17,01;380,07;493,97;275,29;160,13;429,90;177,06;335,38;134,69;300,17;292,96;459,26;419,76;440,31;237,17;330,95;252,84;148,37;24,58;218,66
76;458,66;59,20;203,66;337,90;11,98;279,21;183,32;378,18;285,31;233,92;8,09;369,46;1,59;437,04;159,17;141,39;324,70;168,29;29,58;138,86;220,95;453,99;273,23;298,93;9,02;412,28;519,97;6,30;453,40;73,14;463,64;426,73;234,51;53,00;15,85;64,39;269,87;457,49;389,99;334,98;198,20;236,70;138,86;312,26;477,61;394,34;374,92;279,36;392,42;132,13;175,15;243,71;271,88;8,21;440,64;433,94;333,31;16,58;171,41;88,67;460,57;216,18;260,60;148,94;466,68;311,57;274,79;371,63;279,10;473,30;277,60;234,51;288,99;271,03;13,06;0;69,29;307,52;142,04;70,17;7,70;284,12;418,34;2,56;155,11;264,85;13,46;244,48;286,94;150,73;290,61;479,50;9,69;308,10;168,19;172,41;49,91;177,73;4,29;325,25;2,31;272,07;278,36;226,66;238,70;270,52;456,01;244,42;195,81;170,16;189,43;307,21;11,39;139,86;456,11;268,35;454,06;303,37;0,96;458,73;328,09;216,88;169,19;17,61;494,26;356,95;213,07;265,56;174,94;314,57;124,22;267,87;269,74;257,31;39,82;24,77;197,48;344,73;2,20;66,15;402,46;25,22;483,52;239,45;383,08;213,87;39,52;258,10;443,01;166,35;8,87;190,46;276,79;424,64;11,81;484,17;1,41;257,74;501,52;143,12;177,91;456,17;201,24;167,62;5,99;385,31;493,43;266,93;154,76;433,41;187,22;335,21;127,20;312,40;286,81;463,92;429,03;445,07;247,83;338,95;263,31;155,41;11,94;229,89
77;469,45;100,61;272,92;392,47;80,88;348,47;141,79;440,30;325,20;242,39;62,34;417,51;70,86;496,36;184,08;72,92;365,64;235,88;51,17;70,51;223,82;484,63;330,24;368,21;60,39;444,73;508,03;64,42;457,98;3,95;495,59;407,26;302,18;57,38;83,08;99,66;260,15;471,28;395,94;364,66;227,04;187,21;70,51;335,86;526,54;436,45;362,12;233,35;436,27;102,93;244,43;312,36;261,68;67,89;453,08;457,96;357,59;68,16;109,37;157,26;480,63;254,60;321,33;81,83;527,13;379,76;267,50;393,90;287,65;504,50;270,01;233,90;302,48;265,29;60,72;69,29;0;373,73;210,21;11,21;76,98;243,88;445,95;71,83;161,92;205,86;78,83;241,72;314,64;83,87;324,67;511,71;65,77;358,74;135,83;105,63;69,19;202,20;65,53;359,26;71,30;227,64;334,35;295,28;307,74;319,65;449,86;307,60;172,16;193,73;216,74;341,74;79,40;73,05;486,67;224,04;484,94;246,07;68,94;459,56;276,78;285,94;102,12;86,78;526,20;352,62;226,68;295,09;230,94;343,39;150,60;261,37;268,25;323,72;68,56;91,01;239,51;380,16;67,24;11,42;414,91;93,79;520,72;287,71;400,90;147,32;99,03;252,50;434,68;185,29;77,97;259,74;261,91;454,39;78,99;517,49;67,89;277,21;544,70;75,29;229,17;486,88;270,49;98,61;75,13;414,36;545,66;335,87;220,16;470,23;190,81;386,85;195,40;251,09;353,27;495,19;433,29;475,97;244,39;353,11;261,08;180,87;80,37;163,89
78;437,55;280,89;138,37;129,57;295,56;91,81;423,71;90,56;210,43;325,09;312,99;189,68;306,11;158,83;269,74;439,53;214,63;140,08;334,99;436,81;337,97;340,63;104,37;93,50;316,39;303,95;579,02;313,50;460,32;377,68;340,66;533,84;76,47;352,24;292,14;327,70;396,31;423,46;411,12;277,09;253,65;479,03;436,81;295,54;256,14;239,92;471,82;503,69;228,44;374,95;156,06;79,94;398,83;306,81;417,60;359,94;301,58;316,09;452,86;220,10;396,97;216,21;80,46;443,18;178,62;41,82;391,48;330,11;341,11;351,39;393,88;352,88;327,18;384,70;313,52;307,52;373,73;0;167,13;376,86;300,34;491,85;332,30;305,23;314,48;526,23;295,91;363,27;268,84;444,25;240,68;350,60;308,71;150,36;397,61;463,86;341,88;268,91;310,47;251,75;306,02;493,85;111,12;92,64;93,51;157,66;505,84;74,79;394,43;272,13;259,29;242,98;296,33;446,45;342,48;490,68;339,44;555,14;308,15;479,76;558,68;109,52;461,65;291,90;362,91;429,41;303,90;255,69;162,41;272,96;274,08;385,48;370,72;50,23;332,90;293,03;205,68;252,33;309,72;372,90;392,08;287,25;327,19;166,65;356,72;501,43;296,35;377,94;504,54;285,04;298,71;138,43;415,58;325,57;301,16;348,33;308,86;294,03;308,03;439,50;178,30;341,80;140,66;471,44;301,57;305,37;249,44;74,27;153,59;294,11;326,97;150,43;181,64;575,49;21,00;344,29;444,28;333,22;366,75;347,78;370,03;268,90;298,85;514,61
